,No answer,a few days or more,within a day,within a few hours,within an hour
36096,0,0,1,0,0
36097,0,1,0,0,0
36098,0,0,0,0,1
36099,1,0,0,0,0
36100,0,0,0,1,0
36101,1,0,0,0,0
36102,0,0,0,1,0
36103,0,0,0,1,0
36104,0,0,0,1,0
36105,0,0,0,0,1
36106,0,0,0,1,0
36107,0,0,1,0,0
36108,0,0,0,0,1
36109,0,0,0,1,0
36110,0,0,0,0,1
36111,0,0,0,0,1
36112,0,0,0,0,1
36113,0,0,0,1,0
36114,0,0,0,0,1
36115,1,0,0,0,0
36116,1,0,0,0,0
36117,1,0,0,0,0
36118,0,0,0,0,1
36119,0,0,0,0,1
36120,1,0,0,0,0
36121,0,0,0,1,0
36122,0,0,0,1,0
36123,0,0,0,0,1
36124,0,0,0,1,0
36125,0,0,0,1,0
36126,0,0,0,0,1
36127,0,0,1,0,0
36128,0,0,0,0,1
36129,0,0,1,0,0
36130,0,0,0,0,1
36131,0,0,0,0,1
36132,1,0,0,0,0
36133,0,0,0,0,1
36134,1,0,0,0,0
36135,0,0,0,0,1
36136,1,0,0,0,0
36137,0,0,0,1,0
36138,0,0,0,1,0
36139,0,0,0,1,0
36140,1,0,0,0,0
36141,0,0,0,1,0
36142,1,0,0,0,0
36143,0,0,0,0,1
36144,1,0,0,0,0
36145,0,0,0,0,1
36146,1,0,0,0,0
36147,1,0,0,0,0
36148,1,0,0,0,0
36149,1,0,0,0,0
36150,0,0,0,0,1
36151,0,0,0,1,0
36152,0,0,0,1,0
36153,0,0,0,0,1
36154,1,0,0,0,0
36155,1,0,0,0,0
36156,1,0,0,0,0
36157,0,0,0,1,0
36158,0,0,0,0,1
36159,1,0,0,0,0
36160,0,0,1,0,0
36161,1,0,0,0,0
36162,1,0,0,0,0
36163,0,0,0,1,0
36164,1,0,0,0,0
36165,1,0,0,0,0
36166,0,0,0,0,1
36167,0,0,0,1,0
36168,0,0,0,0,1
36169,0,0,1,0,0
36170,1,0,0,0,0
36171,0,0,0,0,1
36172,1,0,0,0,0
36173,1,0,0,0,0
36174,0,0,1,0,0
36175,0,0,0,0,1
36176,0,0,0,1,0
36177,0,0,1,0,0
36178,1,0,0,0,0
36179,0,0,1,0,0
36180,1,0,0,0,0
36181,1,0,0,0,0
36182,1,0,0,0,0
36183,1,0,0,0,0
36184,1,0,0,0,0
36185,0,0,1,0,0
36186,1,0,0,0,0
36187,1,0,0,0,0
36188,0,0,0,0,1
36189,1,0,0,0,0
36190,0,0,0,1,0
36191,0,1,0,0,0
36192,1,0,0,0,0
36193,1,0,0,0,0
36194,0,0,0,0,1
36195,0,0,0,1,0
36196,0,0,0,1,0
36197,1,0,0,0,0
36198,0,0,0,1,0
36199,0,0,0,0,1
36200,1,0,0,0,0
36201,1,0,0,0,0
36202,1,0,0,0,0
36203,1,0,0,0,0
36204,1,0,0,0,0
36205,1,0,0,0,0
36206,0,0,0,0,1
36207,0,0,0,1,0
36208,0,0,0,0,1
36209,1,0,0,0,0
36210,0,0,0,1,0
36211,0,0,0,0,1
36212,0,0,1,0,0
36213,1,0,0,0,0
36214,1,0,0,0,0
36215,1,0,0,0,0
36216,0,0,0,1,0
36217,0,0,1,0,0
36218,0,0,1,0,0
36219,1,0,0,0,0
36220,0,0,0,0,1
36221,1,0,0,0,0
36222,0,0,0,0,1
36223,1,0,0,0,0
36224,0,0,0,0,1
36225,0,0,0,0,1
36226,0,0,0,0,1
36227,0,0,0,0,1
36228,0,0,0,0,1
36229,1,0,0,0,0
36230,1,0,0,0,0
36231,1,0,0,0,0
36232,0,0,0,0,1
36233,1,0,0,0,0
36234,0,0,0,0,1
36235,0,0,0,0,1
36236,0,0,0,1,0
36237,1,0,0,0,0
36238,0,0,0,1,0
36239,0,0,0,1,0
36240,0,0,0,0,1
36241,1,0,0,0,0
36242,0,0,1,0,0
36243,0,0,0,1,0
36244,0,0,0,0,1
36245,1,0,0,0,0
36246,0,0,0,0,1
36247,0,0,0,0,1
36248,1,0,0,0,0
36249,1,0,0,0,0
36250,0,0,0,0,1
36251,0,0,0,0,1
36252,1,0,0,0,0
36253,0,0,0,1,0
36254,1,0,0,0,0
36255,1,0,0,0,0
36256,0,0,0,1,0
36257,0,0,0,1,0
36258,1,0,0,0,0
36259,1,0,0,0,0
36260,1,0,0,0,0
36261,1,0,0,0,0
36262,0,0,1,0,0
36263,0,0,0,0,1
36264,0,0,1,0,0
36265,1,0,0,0,0
36266,1,0,0,0,0
36267,0,0,0,0,1
36268,0,0,0,1,0
36269,1,0,0,0,0
36270,0,0,0,0,1
36271,0,0,0,0,1
36272,1,0,0,0,0
36273,0,0,0,0,1
36274,0,0,0,1,0
36275,0,0,1,0,0
36276,1,0,0,0,0
36277,0,0,0,0,1
36278,0,0,0,0,1
36279,0,0,0,0,1
36280,0,0,0,0,1
36281,1,0,0,0,0
36282,0,0,0,1,0
36283,0,0,0,1,0
36284,1,0,0,0,0
36285,1,0,0,0,0
36286,0,0,0,0,1
36287,0,0,1,0,0
36288,0,0,0,1,0
36289,1,0,0,0,0
36290,1,0,0,0,0
36291,0,0,0,0,1
36292,0,0,1,0,0
36293,0,0,0,0,1
36294,0,0,0,0,1
36295,0,0,0,0,1
36296,0,0,0,0,1
36297,0,0,0,0,1
36298,0,0,0,0,1
36299,1,0,0,0,0
36300,0,0,0,1,0
36301,1,0,0,0,0
36302,0,0,0,0,1
36303,0,0,0,0,1
36304,0,0,0,0,1
36305,0,0,0,0,1
36306,0,0,1,0,0
36307,1,0,0,0,0
36308,1,0,0,0,0
36309,0,0,1,0,0
36310,0,0,0,0,1
36311,0,0,1,0,0
36312,0,0,0,0,1
36313,0,0,0,0,1
36314,0,0,1,0,0
36315,0,0,0,0,1
36316,0,0,0,0,1
36317,1,0,0,0,0
36318,0,0,1,0,0
36319,0,0,0,0,1
36320,0,0,0,0,1
36321,0,0,0,1,0
36322,0,0,1,0,0
36323,1,0,0,0,0
36324,0,0,0,0,1
36325,1,0,0,0,0
36326,0,0,1,0,0
36327,0,0,0,1,0
36328,1,0,0,0,0
36329,1,0,0,0,0
36330,0,0,0,1,0
36331,0,0,0,0,1
36332,1,0,0,0,0
36333,1,0,0,0,0
36334,0,0,0,1,0
36335,0,0,0,0,1
36336,0,0,0,1,0
36337,1,0,0,0,0
36338,1,0,0,0,0
36339,0,0,0,1,0
36340,0,0,0,0,1
36341,0,0,0,0,1
36342,0,0,1,0,0
36343,0,0,0,0,1
36344,0,0,0,0,1
36345,0,0,0,1,0
36346,0,0,0,1,0
36347,1,0,0,0,0
36348,0,0,0,1,0
36349,0,0,0,0,1
36350,0,0,0,1,0
36351,0,0,0,0,1
36352,0,0,0,0,1
36353,1,0,0,0,0
36354,0,0,0,1,0
36355,1,0,0,0,0
36356,1,0,0,0,0
36357,0,0,0,1,0
36358,0,0,0,1,0
36359,1,0,0,0,0
36360,0,0,0,0,1
36361,0,0,0,1,0
36362,0,0,0,0,1
36363,0,0,1,0,0
36364,0,0,1,0,0
36365,0,0,0,0,1
36366,0,0,0,0,1
36367,1,0,0,0,0
36368,0,0,1,0,0
36369,1,0,0,0,0
36370,1,0,0,0,0
36371,0,0,0,0,1
36372,0,0,0,1,0
36373,1,0,0,0,0
36374,0,0,0,0,1
36375,1,0,0,0,0
36376,0,0,0,0,1
36377,0,0,1,0,0
36378,0,0,0,0,1
36379,0,0,0,1,0
36380,1,0,0,0,0
36381,1,0,0,0,0
36382,1,0,0,0,0
36383,0,0,0,0,1
36384,0,0,0,0,1
36385,1,0,0,0,0
36386,0,0,1,0,0
36387,0,0,1,0,0
36388,0,0,0,1,0
36389,1,0,0,0,0
36390,0,1,0,0,0
36391,0,0,1,0,0
36392,0,0,0,0,1
36393,1,0,0,0,0
36394,0,0,0,1,0
36395,0,0,0,1,0
36396,0,0,0,0,1
36397,0,0,1,0,0
36398,0,0,0,0,1
36399,0,0,1,0,0
36400,0,0,0,0,1
36401,0,0,0,0,1
36402,0,0,0,1,0
36403,1,0,0,0,0
36404,0,0,1,0,0
36405,1,0,0,0,0
36406,0,0,0,0,1
36407,0,0,0,0,1
36408,0,0,0,1,0
36409,0,0,0,0,1
36410,1,0,0,0,0
36411,0,0,0,1,0
36412,0,0,0,0,1
36413,0,0,0,0,1
36414,0,0,0,0,1
36415,0,0,0,0,1
36416,0,0,0,1,0
36417,0,0,0,0,1
36418,0,0,0,0,1
36419,0,0,0,0,1
36420,1,0,0,0,0
36421,0,0,0,0,1
36422,0,0,0,0,1
36423,0,0,0,1,0
36424,0,0,0,1,0
36425,1,0,0,0,0
36426,0,0,1,0,0
36427,0,0,0,1,0
36428,1,0,0,0,0
36429,1,0,0,0,0
36430,1,0,0,0,0
36431,1,0,0,0,0
36432,1,0,0,0,0
36433,0,0,0,0,1
36434,1,0,0,0,0
36435,1,0,0,0,0
36436,1,0,0,0,0
36437,0,0,1,0,0
36438,0,0,0,0,1
36439,1,0,0,0,0
36440,0,0,0,1,0
36441,0,0,0,0,1
36442,0,0,0,1,0
36443,0,0,0,0,1
36444,0,0,0,0,1
36445,1,0,0,0,0
36446,0,0,0,0,1
36447,0,0,1,0,0
36448,0,0,0,0,1
36449,0,0,0,0,1
36450,1,0,0,0,0
36451,0,0,0,1,0
36452,0,0,0,0,1
36453,0,0,0,0,1
36454,1,0,0,0,0
36455,1,0,0,0,0
36456,1,0,0,0,0
36457,0,0,0,0,1
36458,1,0,0,0,0
36459,0,0,0,0,1
36460,0,0,0,0,1
36461,0,0,1,0,0
36462,0,0,0,0,1
36463,0,0,0,0,1
36464,1,0,0,0,0
36465,0,0,0,0,1
36466,0,0,1,0,0
36467,0,0,0,1,0
36468,1,0,0,0,0
36469,1,0,0,0,0
36470,0,0,0,0,1
36471,0,0,0,1,0
36472,1,0,0,0,0
36473,1,0,0,0,0
36474,0,0,1,0,0
36475,0,0,0,1,0
36476,0,0,0,1,0
36477,0,0,0,1,0
36478,1,0,0,0,0
36479,1,0,0,0,0
36480,0,0,0,1,0
36481,1,0,0,0,0
36482,1,0,0,0,0
36483,1,0,0,0,0
36484,1,0,0,0,0
36485,1,0,0,0,0
36486,1,0,0,0,0
36487,0,0,0,1,0
36488,1,0,0,0,0
36489,1,0,0,0,0
36490,1,0,0,0,0
36491,1,0,0,0,0
36492,1,0,0,0,0
36493,0,0,0,0,1
36494,0,0,1,0,0
36495,0,0,1,0,0
36496,0,0,0,0,1
36497,0,0,0,0,1
36498,0,0,0,0,1
36499,0,0,1,0,0
36500,0,0,1,0,0
36501,0,0,0,0,1
36502,0,0,0,0,1
36503,0,0,0,0,1
36504,0,0,0,0,1
36505,0,0,1,0,0
36506,0,0,1,0,0
36507,0,0,0,0,1
36508,0,0,1,0,0
36509,0,0,1,0,0
36510,1,0,0,0,0
36511,0,0,0,1,0
36512,1,0,0,0,0
36513,0,0,0,1,0
36514,0,0,0,1,0
36515,0,0,1,0,0
36516,0,0,0,0,1
36517,0,0,0,1,0
36518,0,0,0,0,1
36519,0,0,1,0,0
36520,0,0,0,0,1
36521,0,0,0,1,0
36522,0,0,0,1,0
36523,0,0,0,1,0
36524,0,0,0,1,0
36525,0,0,0,1,0
36526,0,0,0,0,1
36527,1,0,0,0,0
36528,1,0,0,0,0
36529,1,0,0,0,0
36530,1,0,0,0,0
36531,1,0,0,0,0
36532,1,0,0,0,0
36533,1,0,0,0,0
36534,1,0,0,0,0
36535,1,0,0,0,0
36536,0,0,0,1,0
36537,1,0,0,0,0
36538,1,0,0,0,0
36539,0,1,0,0,0
36540,1,0,0,0,0
36541,0,1,0,0,0
36542,0,0,0,0,1
36543,0,0,0,0,1
36544,1,0,0,0,0
36545,0,0,0,0,1
36546,0,0,0,0,1
36547,0,0,0,0,1
36548,0,0,0,0,1
36549,0,0,0,0,1
36550,0,0,0,1,0
36551,1,0,0,0,0
36552,0,0,0,0,1
36553,0,0,1,0,0
36554,0,0,0,0,1
36555,1,0,0,0,0
36556,1,0,0,0,0
36557,1,0,0,0,0
36558,1,0,0,0,0
36559,1,0,0,0,0
36560,0,0,0,1,0
36561,0,0,0,0,1
36562,0,0,0,1,0
36563,0,0,0,1,0
36564,0,0,0,0,1
36565,0,0,0,1,0
36566,0,0,0,0,1
36567,0,0,1,0,0
36568,0,0,0,0,1
36569,0,0,1,0,0
36570,1,0,0,0,0
36571,0,0,1,0,0
36572,1,0,0,0,0
36573,0,0,0,1,0
36574,0,0,0,1,0
36575,1,0,0,0,0
36576,1,0,0,0,0
36577,1,0,0,0,0
36578,0,0,0,0,1
36579,0,0,1,0,0
36580,1,0,0,0,0
36581,1,0,0,0,0
36582,1,0,0,0,0
36583,1,0,0,0,0
36584,1,0,0,0,0
36585,0,0,1,0,0
36586,0,0,0,1,0
36587,0,0,1,0,0
36588,0,0,1,0,0
36589,0,0,1,0,0
36590,0,0,0,0,1
36591,0,0,0,0,1
36592,0,0,0,1,0
36593,1,0,0,0,0
36594,1,0,0,0,0
36595,1,0,0,0,0
36596,0,0,0,0,1
36597,0,0,0,0,1
36598,1,0,0,0,0
36599,1,0,0,0,0
36600,1,0,0,0,0
36601,1,0,0,0,0
36602,1,0,0,0,0
36603,1,0,0,0,0
36604,1,0,0,0,0
36605,1,0,0,0,0
36606,1,0,0,0,0
36607,0,0,0,1,0
36608,0,0,1,0,0
36609,0,0,0,1,0
36610,0,0,1,0,0
36611,0,0,0,1,0
36612,0,0,0,0,1
36613,0,0,1,0,0
36614,0,0,0,1,0
36615,1,0,0,0,0
36616,1,0,0,0,0
36617,1,0,0,0,0
36618,0,0,1,0,0
36619,1,0,0,0,0
36620,0,0,0,0,1
36621,0,0,1,0,0
36622,0,0,0,1,0
36623,0,0,0,0,1
36624,1,0,0,0,0
36625,0,0,0,0,1
36626,0,0,1,0,0
36627,1,0,0,0,0
36628,1,0,0,0,0
36629,0,0,1,0,0
36630,1,0,0,0,0
36631,1,0,0,0,0
36632,1,0,0,0,0
36633,1,0,0,0,0
36634,0,1,0,0,0
36635,1,0,0,0,0
36636,0,0,0,0,1
36637,1,0,0,0,0
36638,0,0,0,0,1
36639,0,0,0,1,0
36640,0,0,0,0,1
36641,0,0,0,0,1
36642,0,0,0,0,1
36643,1,0,0,0,0
36644,0,0,0,1,0
36645,1,0,0,0,0
36646,1,0,0,0,0
36647,0,0,1,0,0
36648,0,0,0,0,1
36649,0,0,0,1,0
36650,1,0,0,0,0
36651,0,0,1,0,0
36652,1,0,0,0,0
36653,0,0,1,0,0
36654,0,0,1,0,0
36655,1,0,0,0,0
36656,0,0,0,0,1
36657,0,0,0,0,1
36658,0,0,0,0,1
36659,0,0,0,0,1
36660,1,0,0,0,0
36661,0,0,0,0,1
36662,1,0,0,0,0
36663,0,0,0,0,1
36664,0,0,0,0,1
36665,0,0,0,0,1
36666,0,0,0,1,0
36667,0,0,0,0,1
36668,1,0,0,0,0
36669,1,0,0,0,0
36670,1,0,0,0,0
36671,0,0,1,0,0
36672,1,0,0,0,0
36673,0,0,0,1,0
36674,0,0,0,0,1
36675,0,0,0,1,0
36676,0,0,0,0,1
36677,0,0,0,0,1
36678,1,0,0,0,0
36679,1,0,0,0,0
36680,1,0,0,0,0
36681,1,0,0,0,0
36682,0,0,0,0,1
36683,1,0,0,0,0
36684,0,0,0,1,0
36685,1,0,0,0,0
36686,1,0,0,0,0
36687,0,0,0,0,1
36688,1,0,0,0,0
36689,0,0,1,0,0
36690,1,0,0,0,0
36691,1,0,0,0,0
36692,0,0,0,1,0
36693,0,0,0,0,1
36694,1,0,0,0,0
36695,1,0,0,0,0
36696,0,0,0,1,0
36697,0,0,0,1,0
36698,1,0,0,0,0
36699,1,0,0,0,0
36700,1,0,0,0,0
36701,1,0,0,0,0
36702,0,0,1,0,0
36703,1,0,0,0,0
36704,1,0,0,0,0
36705,0,0,1,0,0
36706,1,0,0,0,0
36707,1,0,0,0,0
36708,1,0,0,0,0
36709,1,0,0,0,0
36710,0,0,0,1,0
36711,1,0,0,0,0
36712,0,0,1,0,0
36713,0,0,1,0,0
36714,0,0,1,0,0
36715,0,0,1,0,0
36716,1,0,0,0,0
36717,0,0,1,0,0
36718,0,0,1,0,0
36719,0,0,0,0,1
36720,0,0,0,0,1
36721,0,0,0,0,1
36722,0,0,0,0,1
36723,0,0,0,0,1
36724,0,0,0,1,0
36725,0,0,0,1,0
36726,0,0,0,0,1
36727,0,0,0,1,0
36728,0,0,0,1,0
36729,0,0,0,0,1
36730,0,0,0,1,0
36731,1,0,0,0,0
36732,0,0,0,0,1
36733,0,1,0,0,0
36734,0,0,0,0,1
36735,0,0,0,0,1
36736,0,0,0,1,0
36737,0,0,1,0,0
36738,1,0,0,0,0
36739,0,0,0,0,1
36740,0,0,0,0,1
36741,0,0,0,1,0
36742,0,0,0,0,1
36743,0,0,0,0,1
36744,0,0,1,0,0
36745,0,0,1,0,0
36746,1,0,0,0,0
36747,1,0,0,0,0
36748,1,0,0,0,0
36749,1,0,0,0,0
36750,1,0,0,0,0
36751,1,0,0,0,0
36752,0,0,1,0,0
36753,0,0,0,0,1
36754,0,0,0,1,0
36755,1,0,0,0,0
36756,0,0,0,1,0
36757,0,0,0,0,1
36758,0,0,0,1,0
36759,0,0,0,0,1
36760,1,0,0,0,0
36761,0,0,1,0,0
36762,0,0,0,0,1
36763,0,0,0,1,0
36764,0,0,0,0,1
36765,0,0,0,0,1
36766,0,0,0,0,1
36767,1,0,0,0,0
36768,0,0,1,0,0
36769,1,0,0,0,0
36770,1,0,0,0,0
36771,0,0,0,1,0
36772,1,0,0,0,0
36773,1,0,0,0,0
36774,0,0,0,1,0
36775,0,0,0,0,1
36776,1,0,0,0,0
36777,0,0,0,0,1
36778,0,0,0,0,1
36779,0,0,0,0,1
36780,1,0,0,0,0
36781,0,0,0,1,0
36782,0,0,0,0,1
36783,0,0,0,1,0
36784,1,0,0,0,0
36785,0,0,0,1,0
36786,1,0,0,0,0
36787,1,0,0,0,0
36788,1,0,0,0,0
36789,1,0,0,0,0
36790,0,0,0,0,1
36791,0,0,0,0,1
36792,0,0,0,1,0
36793,0,0,0,0,1
36794,0,0,0,0,1
36795,0,0,0,0,1
36796,0,0,0,0,1
36797,1,0,0,0,0
36798,0,0,0,0,1
36799,0,0,0,1,0
36800,0,0,1,0,0
36801,1,0,0,0,0
36802,1,0,0,0,0
36803,0,0,0,1,0
36804,0,0,0,0,1
36805,0,0,1,0,0
36806,1,0,0,0,0
36807,1,0,0,0,0
36808,0,0,0,0,1
36809,0,0,0,0,1
36810,1,0,0,0,0
36811,1,0,0,0,0
36812,0,0,1,0,0
36813,1,0,0,0,0
36814,0,0,0,1,0
36815,1,0,0,0,0
36816,0,0,0,1,0
36817,1,0,0,0,0
36818,0,0,0,1,0
36819,1,0,0,0,0
36820,1,0,0,0,0
36821,0,0,1,0,0
36822,1,0,0,0,0
36823,0,1,0,0,0
36824,1,0,0,0,0
36825,0,0,1,0,0
36826,1,0,0,0,0
36827,0,0,0,1,0
36828,1,0,0,0,0
36829,0,1,0,0,0
36830,0,0,0,1,0
36831,1,0,0,0,0
36832,0,0,0,1,0
36833,0,0,0,1,0
36834,0,1,0,0,0
36835,0,0,0,1,0
36836,0,0,0,1,0
36837,0,0,0,1,0
36838,1,0,0,0,0
36839,1,0,0,0,0
36840,0,0,0,0,1
36841,1,0,0,0,0
36842,0,0,0,1,0
36843,1,0,0,0,0
36844,1,0,0,0,0
36845,0,0,0,0,1
36846,1,0,0,0,0
36847,1,0,0,0,0
36848,1,0,0,0,0
36849,0,0,1,0,0
36850,1,0,0,0,0
36851,1,0,0,0,0
36852,1,0,0,0,0
36853,1,0,0,0,0
36854,0,1,0,0,0
36855,1,0,0,0,0
36856,1,0,0,0,0
36857,1,0,0,0,0
36858,1,0,0,0,0
36859,0,0,0,1,0
36860,0,0,0,0,1
36861,0,0,0,1,0
36862,1,0,0,0,0
36863,1,0,0,0,0
36864,0,0,1,0,0
36865,0,0,0,1,0
36866,1,0,0,0,0
36867,0,0,1,0,0
36868,1,0,0,0,0
36869,0,0,0,1,0
36870,1,0,0,0,0
36871,0,0,0,0,1
36872,1,0,0,0,0
36873,1,0,0,0,0
36874,0,0,1,0,0
36875,0,0,1,0,0
36876,1,0,0,0,0
36877,1,0,0,0,0
36878,0,0,0,0,1
36879,1,0,0,0,0
36880,1,0,0,0,0
36881,0,0,0,0,1
36882,1,0,0,0,0
36883,1,0,0,0,0
36884,0,0,0,1,0
36885,0,0,0,1,0
36886,0,0,0,1,0
36887,0,0,0,0,1
36888,1,0,0,0,0
36889,0,0,1,0,0
36890,0,0,0,0,1
36891,0,0,0,0,1
36892,0,0,0,1,0
36893,0,0,0,1,0
36894,1,0,0,0,0
36895,0,0,0,0,1
36896,1,0,0,0,0
36897,0,0,0,0,1
36898,0,0,1,0,0
36899,0,0,0,0,1
36900,0,0,0,1,0
36901,0,0,0,1,0
36902,0,0,0,1,0
36903,0,0,0,1,0
36904,0,0,0,0,1
36905,0,0,1,0,0
36906,0,0,0,0,1
36907,0,0,1,0,0
36908,1,0,0,0,0
36909,0,0,0,0,1
36910,0,0,0,0,1
36911,0,0,1,0,0
36912,0,0,0,1,0
36913,0,0,1,0,0
36914,0,0,0,0,1
36915,0,1,0,0,0
36916,1,0,0,0,0
36917,0,0,0,1,0
36918,0,0,0,1,0
36919,1,0,0,0,0
36920,0,0,1,0,0
36921,0,0,1,0,0
36922,0,0,0,1,0
36923,0,0,0,0,1
36924,0,0,0,0,1
36925,1,0,0,0,0
36926,0,0,0,0,1
36927,1,0,0,0,0
36928,1,0,0,0,0
36929,0,0,0,0,1
36930,0,0,0,1,0
36931,1,0,0,0,0
36932,1,0,0,0,0
36933,0,0,0,1,0
36934,0,0,1,0,0
36935,0,0,0,0,1
36936,0,0,0,0,1
36937,0,0,0,1,0
36938,0,0,0,0,1
36939,0,0,0,0,1
36940,1,0,0,0,0
36941,1,0,0,0,0
36942,1,0,0,0,0
36943,0,0,0,0,1
36944,0,0,1,0,0
36945,1,0,0,0,0
36946,0,0,1,0,0
36947,1,0,0,0,0
36948,1,0,0,0,0
36949,0,0,1,0,0
36950,0,0,0,0,1
36951,1,0,0,0,0
36952,0,0,0,0,1
36953,1,0,0,0,0
36954,1,0,0,0,0
36955,0,0,0,0,1
36956,0,0,0,1,0
36957,0,0,0,0,1
36958,0,0,0,0,1
36959,0,0,0,1,0
36960,0,0,0,1,0
36961,0,0,0,1,0
36962,0,0,0,0,1
36963,1,0,0,0,0
36964,0,0,0,0,1
36965,1,0,0,0,0
36966,0,0,0,1,0
36967,0,0,1,0,0
36968,0,0,1,0,0
36969,0,0,0,0,1
36970,1,0,0,0,0
36971,1,0,0,0,0
36972,0,0,0,1,0
36973,0,0,1,0,0
36974,0,0,0,0,1
36975,0,0,0,0,1
36976,0,0,0,1,0
36977,1,0,0,0,0
36978,0,0,0,0,1
36979,0,0,0,0,1
36980,0,0,1,0,0
36981,0,0,0,1,0
36982,0,0,0,0,1
36983,0,0,0,1,0
36984,0,0,0,0,1
36985,0,0,0,0,1
36986,0,0,0,1,0
36987,0,0,0,1,0
36988,1,0,0,0,0
36989,0,0,0,1,0
36990,1,0,0,0,0
36991,1,0,0,0,0
36992,0,0,0,0,1
36993,1,0,0,0,0
36994,1,0,0,0,0
36995,0,0,0,0,1
36996,1,0,0,0,0
36997,1,0,0,0,0
36998,0,0,0,0,1
36999,1,0,0,0,0
37000,1,0,0,0,0
37001,1,0,0,0,0
37002,0,0,0,1,0
37003,0,0,0,0,1
37004,1,0,0,0,0
37005,1,0,0,0,0
37006,1,0,0,0,0
37007,0,0,0,0,1
37008,1,0,0,0,0
37009,0,0,0,0,1
37010,0,0,0,0,1
37011,0,0,0,0,1
37012,0,0,1,0,0
37013,1,0,0,0,0
37014,0,0,0,0,1
37015,1,0,0,0,0
37016,1,0,0,0,0
37017,0,0,0,1,0
37018,1,0,0,0,0
37019,0,0,0,0,1
37020,0,0,0,0,1
37021,1,0,0,0,0
37022,0,0,0,1,0
37023,1,0,0,0,0
37024,0,0,0,1,0
37025,1,0,0,0,0
37026,0,1,0,0,0
37027,1,0,0,0,0
37028,0,0,1,0,0
37029,0,0,0,1,0
37030,1,0,0,0,0
37031,0,0,0,1,0
37032,0,0,0,0,1
37033,1,0,0,0,0
37034,0,0,1,0,0
37035,0,0,0,1,0
37036,0,0,0,0,1
37037,1,0,0,0,0
37038,0,0,0,1,0
37039,0,0,0,1,0
37040,0,0,0,1,0
37041,1,0,0,0,0
37042,1,0,0,0,0
37043,1,0,0,0,0
37044,0,0,1,0,0
37045,1,0,0,0,0
37046,1,0,0,0,0
37047,0,0,1,0,0
37048,1,0,0,0,0
37049,0,0,0,0,1
37050,1,0,0,0,0
37051,1,0,0,0,0
37052,0,0,1,0,0
37053,1,0,0,0,0
37054,0,0,0,1,0
37055,0,0,0,1,0
37056,1,0,0,0,0
37057,0,0,0,0,1
37058,0,0,0,0,1
37059,1,0,0,0,0
37060,1,0,0,0,0
37061,0,0,1,0,0
37062,0,0,0,1,0
37063,1,0,0,0,0
37064,1,0,0,0,0
37065,1,0,0,0,0
37066,1,0,0,0,0
37067,0,0,1,0,0
37068,1,0,0,0,0
37069,0,0,0,0,1
37070,1,0,0,0,0
37071,0,0,0,0,1
37072,0,0,0,0,1
37073,0,0,1,0,0
37074,1,0,0,0,0
37075,0,0,1,0,0
37076,0,0,0,0,1
37077,0,0,0,1,0
37078,0,0,0,0,1
37079,0,0,0,1,0
37080,0,0,1,0,0
37081,1,0,0,0,0
37082,0,0,1,0,0
37083,0,0,0,1,0
37084,0,0,0,0,1
37085,0,0,0,0,1
37086,0,0,0,1,0
37087,0,0,0,1,0
37088,0,0,0,0,1
37089,1,0,0,0,0
37090,0,0,0,0,1
37091,0,0,0,0,1
37092,0,0,1,0,0
37093,1,0,0,0,0
37094,0,0,0,1,0
37095,0,0,1,0,0
37096,0,0,0,1,0
37097,0,0,0,1,0
37098,1,0,0,0,0
37099,1,0,0,0,0
37100,1,0,0,0,0
37101,0,0,0,1,0
37102,1,0,0,0,0
37103,0,0,0,1,0
37104,0,0,0,0,1
37105,0,0,0,0,1
37106,0,0,0,1,0
37107,0,0,0,0,1
37108,0,0,0,1,0
37109,0,0,1,0,0
37110,1,0,0,0,0
37111,1,0,0,0,0
37112,0,0,0,0,1
37113,0,0,1,0,0
37114,0,0,0,0,1
37115,1,0,0,0,0
37116,0,0,0,1,0
37117,1,0,0,0,0
37118,1,0,0,0,0
37119,0,0,1,0,0
37120,1,0,0,0,0
37121,0,0,0,1,0
37122,1,0,0,0,0
37123,0,0,0,0,1
37124,1,0,0,0,0
37125,1,0,0,0,0
37126,1,0,0,0,0
37127,0,0,0,1,0
37128,0,0,0,0,1
37129,1,0,0,0,0
37130,0,0,0,0,1
37131,1,0,0,0,0
37132,0,0,0,1,0
37133,0,0,0,0,1
37134,0,0,0,0,1
37135,1,0,0,0,0
37136,0,1,0,0,0
37137,0,0,0,1,0
37138,0,0,0,0,1
37139,1,0,0,0,0
37140,1,0,0,0,0
37141,0,0,0,0,1
37142,0,0,1,0,0
37143,0,0,0,0,1
37144,0,0,0,1,0
37145,1,0,0,0,0
37146,1,0,0,0,0
37147,1,0,0,0,0
37148,1,0,0,0,0
37149,1,0,0,0,0
37150,0,0,0,1,0
37151,0,0,0,1,0
37152,0,0,1,0,0
37153,0,0,0,1,0
37154,1,0,0,0,0
37155,1,0,0,0,0
37156,1,0,0,0,0
37157,0,0,0,1,0
37158,1,0,0,0,0
37159,1,0,0,0,0
37160,1,0,0,0,0
37161,0,0,0,0,1
37162,0,0,0,0,1
37163,1,0,0,0,0
37164,0,0,0,1,0
37165,1,0,0,0,0
37166,0,1,0,0,0
37167,0,0,0,0,1
37168,0,0,0,0,1
37169,0,0,0,1,0
